group,assigned_split,source_split,variant,classes,source_image,included,output_image
picture_scratch_286,train,train,r90,2,train/images/picture_scratch_286_r90.png,True,split_v3/train/images/picture_scratch_286_r90.png
picture_scratch_287,test,train,base,2,train/images/picture_scratch_287.png,True,split_v3/test/images/picture_scratch_287.png
picture_scratch_287,test,train,g0.6,2,train/images/picture_scratch_287_g0.6.png,False,
picture_scratch_287,test,train,g1.6,2,train/images/picture_scratch_287_g1.6.png,False,
picture_scratch_287,test,train,r180,2,train/images/picture_scratch_287_r180.png,False,
picture_scratch_287,test,train,r270,2,train/images/picture_scratch_287_r270.png,False,
picture_scratch_287,test,train,r90,2,train/images/picture_scratch_287_r90.png,False,
picture_scratch_288,train,train,base,2,train/images/picture_scratch_288.png,True,split_v3/train/images/picture_scratch_288.png
picture_scratch_288,train,train,g0.6,2,train/images/picture_scratch_288_g0.6.png,False,
picture_scratch_288,train,train,g1.6,2,train/images/picture_scratch_288_g1.6.png,False,
picture_scratch_288,train,train,r180,2,train/images/picture_scratch_288_r180.png,True,split_v3/train/images/picture_scratch_288_r180.png
picture_scratch_288,train,train,r270,2,train/images/picture_scratch_288_r270.png,True,split_v3/train/images/picture_scratch_288_r270.png
picture_scratch_288,train,train,r90,2,train/images/picture_scratch_288_r90.png,True,split_v3/train/images/picture_scratch_288_r90.png
picture_scratch_289,train,train,base,2,train/images/picture_scratch_289.png,True,split_v3/train/images/picture_scratch_289.png
picture_scratch_289,train,train,g0.6,2,train/images/picture_scratch_289_g0.6.png,False,
picture_scratch_289,train,train,g1.6,2,train/images/picture_scratch_289_g1.6.png,False,
picture_scratch_289,train,train,r180,2,train/images/picture_scratch_289_r180.png,True,split_v3/train/images/picture_scratch_289_r180.png
picture_scratch_289,train,train,r270,2,train/images/picture_scratch_289_r270.png,True,split_v3/train/images/picture_scratch_289_r270.png
picture_scratch_289,train,train,r90,2,train/images/picture_scratch_289_r90.png,True,split_v3/train/images/picture_scratch_289_r90.png
picture_scratch_290,train,test,base,2,test/images/picture_scratch_290.png,True,split_v3/train/images/picture_scratch_290.png
picture_scratch_291,train,train,base,2,train/images/picture_scratch_291.png,True,split_v3/train/images/picture_scratch_291.png
picture_scratch_291,train,train,g0.6,2,train/images/picture_scratch_291_g0.6.png,False,
picture_scratch_291,train,train,g1.6,2,train/images/picture_scratch_291_g1.6.png,False,
picture_scratch_291,train,train,r180,2,train/images/picture_scratch_291_r180.png,True,split_v3/train/images/picture_scratch_291_r180.png
picture_scratch_291,train,train,r270,2,train/images/picture_scratch_291_r270.png,True,split_v3/train/images/picture_scratch_291_r270.png
picture_scratch_291,train,train,r90,2,train/images/picture_scratch_291_r90.png,True,split_v3/train/images/picture_scratch_291_r90.png
picture_scratch_292,val,train,base,2,train/images/picture_scratch_292.png,True,split_v3/val/images/picture_scratch_292.png
picture_scratch_292,val,train,g0.6,2,train/images/picture_scratch_292_g0.6.png,False,
picture_scratch_292,val,train,g1.6,2,train/images/picture_scratch_292_g1.6.png,False,
picture_scratch_292,val,train,r180,2,train/images/picture_scratch_292_r180.png,False,
picture_scratch_292,val,train,r270,2,train/images/picture_scratch_292_r270.png,False,
picture_scratch_292,val,train,r90,2,train/images/picture_scratch_292_r90.png,False,
picture_scratch_293,train,train,base,2,train/images/picture_scratch_293.png,True,split_v3/train/images/picture_scratch_293.png
picture_scratch_293,train,train,g0.6,2,train/images/picture_scratch_293_g0.6.png,False,
picture_scratch_293,train,train,g1.6,2,train/images/picture_scratch_293_g1.6.png,False,
picture_scratch_293,train,train,r180,2,train/images/picture_scratch_293_r180.png,True,split_v3/train/images/picture_scratch_293_r180.png
picture_scratch_293,train,train,r270,2,train/images/picture_scratch_293_r270.png,True,split_v3/train/images/picture_scratch_293_r270.png
picture_scratch_293,train,train,r90,2,train/images/picture_scratch_293_r90.png,True,split_v3/train/images/picture_scratch_293_r90.png
picture_scratch_294,train,train,base,2,train/images/picture_scratch_294.png,True,split_v3/train/images/picture_scratch_294.png
picture_scratch_294,train,train,g0.6,2,train/images/picture_scratch_294_g0.6.png,False,
picture_scratch_294,train,train,g1.6,2,train/images/picture_scratch_294_g1.6.png,False,
picture_scratch_294,train,train,r180,2,train/images/picture_scratch_294_r180.png,True,split_v3/train/images/picture_scratch_294_r180.png
picture_scratch_294,train,train,r270,2,train/images/picture_scratch_294_r270.png,True,split_v3/train/images/picture_scratch_294_r270.png
picture_scratch_294,train,train,r90,2,train/images/picture_scratch_294_r90.png,True,split_v3/train/images/picture_scratch_294_r90.png
picture_scratch_295,train,train,base,2,train/images/picture_scratch_295.png,True,split_v3/train/images/picture_scratch_295.png
picture_scratch_295,train,train,g0.6,2,train/images/picture_scratch_295_g0.6.png,False,
picture_scratch_295,train,train,g1.6,2,train/images/picture_scratch_295_g1.6.png,False,
picture_scratch_295,train,train,r180,2,train/images/picture_scratch_295_r180.png,True,split_v3/train/images/picture_scratch_295_r180.png
picture_scratch_295,train,train,r270,2,train/images/picture_scratch_295_r270.png,True,split_v3/train/images/picture_scratch_295_r270.png
picture_scratch_295,train,train,r90,2,train/images/picture_scratch_295_r90.png,True,split_v3/train/images/picture_scratch_295_r90.png
picture_scratch_296,train,val,base,2,val/images/picture_scratch_296.png,True,split_v3/train/images/picture_scratch_296.png
picture_scratch_297,train,train,base,2,train/images/picture_scratch_297.png,True,split_v3/train/images/picture_scratch_297.png
picture_scratch_297,train,train,g0.6,2,train/images/picture_scratch_297_g0.6.png,False,
picture_scratch_297,train,train,g1.6,2,train/images/picture_scratch_297_g1.6.png,False,
picture_scratch_297,train,train,r180,2,train/images/picture_scratch_297_r180.png,True,split_v3/train/images/picture_scratch_297_r180.png
picture_scratch_297,train,train,r270,2,train/images/picture_scratch_297_r270.png,True,split_v3/train/images/picture_scratch_297_r270.png
picture_scratch_297,train,train,r90,2,train/images/picture_scratch_297_r90.png,True,split_v3/train/images/picture_scratch_297_r90.png
picture_scratch_298,test,train,base,2,train/images/picture_scratch_298.png,True,split_v3/test/images/picture_scratch_298.png
picture_scratch_298,test,train,g0.6,2,train/images/picture_scratch_298_g0.6.png,False,
picture_scratch_298,test,train,g1.6,2,train/images/picture_scratch_298_g1.6.png,False,
picture_scratch_298,test,train,r180,2,train/images/picture_scratch_298_r180.png,False,
picture_scratch_298,test,train,r270,2,train/images/picture_scratch_298_r270.png,False,
picture_scratch_298,test,train,r90,2,train/images/picture_scratch_298_r90.png,False,
picture_scratch_299,train,train,base,2,train/images/picture_scratch_299.png,True,split_v3/train/images/picture_scratch_299.png
picture_scratch_299,train,train,g0.6,2,train/images/picture_scratch_299_g0.6.png,False,
picture_scratch_299,train,train,g1.6,2,train/images/picture_scratch_299_g1.6.png,False,
picture_scratch_299,train,train,r180,2,train/images/picture_scratch_299_r180.png,True,split_v3/train/images/picture_scratch_299_r180.png
picture_scratch_299,train,train,r270,2,train/images/picture_scratch_299_r270.png,True,split_v3/train/images/picture_scratch_299_r270.png
picture_scratch_299,train,train,r90,2,train/images/picture_scratch_299_r90.png,True,split_v3/train/images/picture_scratch_299_r90.png
picture_scratch_300,train,train,base,2,train/images/picture_scratch_300.png,True,split_v3/train/images/picture_scratch_300.png
picture_scratch_300,train,train,g0.6,2,train/images/picture_scratch_300_g0.6.png,False,
picture_scratch_300,train,train,g1.6,2,train/images/picture_scratch_300_g1.6.png,False,
picture_scratch_300,train,train,r180,2,train/images/picture_scratch_300_r180.png,True,split_v3/train/images/picture_scratch_300_r180.png
picture_scratch_300,train,train,r270,2,train/images/picture_scratch_300_r270.png,True,split_v3/train/images/picture_scratch_300_r270.png
picture_scratch_300,train,train,r90,2,train/images/picture_scratch_300_r90.png,True,split_v3/train/images/picture_scratch_300_r90.png
picture_scratch_301,train,train,base,2,train/images/picture_scratch_301.png,True,split_v3/train/images/picture_scratch_301.png
picture_scratch_301,train,train,g0.6,2,train/images/picture_scratch_301_g0.6.png,False,
picture_scratch_301,train,train,g1.6,2,train/images/picture_scratch_301_g1.6.png,False,
picture_scratch_301,train,train,r180,2,train/images/picture_scratch_301_r180.png,True,split_v3/train/images/picture_scratch_301_r180.png
picture_scratch_301,train,train,r270,2,train/images/picture_scratch_301_r270.png,True,split_v3/train/images/picture_scratch_301_r270.png
picture_scratch_301,train,train,r90,2,train/images/picture_scratch_301_r90.png,True,split_v3/train/images/picture_scratch_301_r90.png
picture_scratch_302,train,train,base,2,train/images/picture_scratch_302.png,True,split_v3/train/images/picture_scratch_302.png
picture_scratch_302,train,train,g0.6,2,train/images/picture_scratch_302_g0.6.png,False,
picture_scratch_302,train,train,g1.6,2,train/images/picture_scratch_302_g1.6.png,False,
picture_scratch_302,train,train,r180,2,train/images/picture_scratch_302_r180.png,True,split_v3/train/images/picture_scratch_302_r180.png
picture_scratch_302,train,train,r270,2,train/images/picture_scratch_302_r270.png,True,split_v3/train/images/picture_scratch_302_r270.png
picture_scratch_302,train,train,r90,2,train/images/picture_scratch_302_r90.png,True,split_v3/train/images/picture_scratch_302_r90.png
picture_scratch_303,train,train,base,2,train/images/picture_scratch_303.png,True,split_v3/train/images/picture_scratch_303.png
picture_scratch_303,train,train,g0.6,2,train/images/picture_scratch_303_g0.6.png,False,
picture_scratch_303,train,train,g1.6,2,train/images/picture_scratch_303_g1.6.png,False,
picture_scratch_303,train,train,r180,2,train/images/picture_scratch_303_r180.png,True,split_v3/train/images/picture_scratch_303_r180.png
picture_scratch_303,train,train,r270,2,train/images/picture_scratch_303_r270.png,True,split_v3/train/images/picture_scratch_303_r270.png
picture_scratch_303,train,train,r90,2,train/images/picture_scratch_303_r90.png,True,split_v3/train/images/picture_scratch_303_r90.png
picture_scratch_304,test,train,base,2,train/images/picture_scratch_304.png,True,split_v3/test/images/picture_scratch_304.png
picture_scratch_304,test,train,g0.6,2,train/images/picture_scratch_304_g0.6.png,False,
picture_scratch_304,test,train,g1.6,2,train/images/picture_scratch_304_g1.6.png,False,
picture_scratch_304,test,train,r180,2,train/images/picture_scratch_304_r180.png,False,
picture_scratch_304,test,train,r270,2,train/images/picture_scratch_304_r270.png,False,
picture_scratch_304,test,train,r90,2,train/images/picture_scratch_304_r90.png,False,
picture_scratch_305,train,train,base,2,train/images/picture_scratch_305.png,True,split_v3/train/images/picture_scratch_305.png
picture_scratch_305,train,train,g0.6,2,train/images/picture_scratch_305_g0.6.png,False,
picture_scratch_305,train,train,g1.6,2,train/images/picture_scratch_305_g1.6.png,False,
picture_scratch_305,train,train,r180,2,train/images/picture_scratch_305_r180.png,True,split_v3/train/images/picture_scratch_305_r180.png
picture_scratch_305,train,train,r270,2,train/images/picture_scratch_305_r270.png,True,split_v3/train/images/picture_scratch_305_r270.png
picture_scratch_305,train,train,r90,2,train/images/picture_scratch_305_r90.png,True,split_v3/train/images/picture_scratch_305_r90.png
picture_scratch_306,train,train,base,2,train/images/picture_scratch_306.png,True,split_v3/train/images/picture_scratch_306.png
picture_scratch_306,train,train,g0.6,2,train/images/picture_scratch_306_g0.6.png,False,
picture_scratch_306,train,train,g1.6,2,train/images/picture_scratch_306_g1.6.png,False,
picture_scratch_306,train,train,r180,2,train/images/picture_scratch_306_r180.png,True,split_v3/train/images/picture_scratch_306_r180.png
picture_scratch_306,train,train,r270,2,train/images/picture_scratch_306_r270.png,True,split_v3/train/images/picture_scratch_306_r270.png
picture_scratch_306,train,train,r90,2,train/images/picture_scratch_306_r90.png,True,split_v3/train/images/picture_scratch_306_r90.png
picture_scratch_307,test,train,base,2,train/images/picture_scratch_307.png,True,split_v3/test/images/picture_scratch_307.png
picture_scratch_307,test,train,g0.6,2,train/images/picture_scratch_307_g0.6.png,False,
picture_scratch_307,test,train,g1.6,2,train/images/picture_scratch_307_g1.6.png,False,
picture_scratch_307,test,train,r180,2,train/images/picture_scratch_307_r180.png,False,
picture_scratch_307,test,train,r270,2,train/images/picture_scratch_307_r270.png,False,
picture_scratch_307,test,train,r90,2,train/images/picture_scratch_307_r90.png,False,
picture_scratch_308,train,val,base,2,val/images/picture_scratch_308.png,True,split_v3/train/images/picture_scratch_308.png
picture_scratch_309,train,train,base,2,train/images/picture_scratch_309.png,True,split_v3/train/images/picture_scratch_309.png
picture_scratch_309,train,train,g0.6,2,train/images/picture_scratch_309_g0.6.png,False,
picture_scratch_309,train,train,g1.6,2,train/images/picture_scratch_309_g1.6.png,False,
picture_scratch_309,train,train,r180,2,train/images/picture_scratch_309_r180.png,True,split_v3/train/images/picture_scratch_309_r180.png
picture_scratch_309,train,train,r270,2,train/images/picture_scratch_309_r270.png,True,split_v3/train/images/picture_scratch_309_r270.png
picture_scratch_309,train,train,r90,2,train/images/picture_scratch_309_r90.png,True,split_v3/train/images/picture_scratch_309_r90.png
picture_scratch_310,test,train,base,2,train/images/picture_scratch_310.png,True,split_v3/test/images/picture_scratch_310.png
picture_scratch_310,test,train,g0.6,2,train/images/picture_scratch_310_g0.6.png,False,
picture_scratch_310,test,train,g1.6,2,train/images/picture_scratch_310_g1.6.png,False,
picture_scratch_310,test,train,r180,2,train/images/picture_scratch_310_r180.png,False,
picture_scratch_310,test,train,r270,2,train/images/picture_scratch_310_r270.png,False,
